,상호명,지점명,대분류,중분류,소분류,시도명,시군구명,행정동명,법정동명,지번주소,경도,위도
330855,세븐일레븐,길음동부센트레빌점,소매,종합소매점,편의점,서울특별시,성북구,길음2동,길음동,서울특별시 성북구 길음동 1278,127.024952922789,37.6093425646811
330861,CU,성수성원점,소매,종합소매점,편의점,서울특별시,성동구,성수2가3동,성수동2가,서울특별시 성동구 성수동2가 277-37,127.062586227105,37.543690950795295
330873,CU,이태원탑점,소매,종합소매점,편의점,서울특별시,용산구,이태원1동,이태원동,서울특별시 용산구 이태원동 118-88,126.991921439316,37.5349363284015
330923,GS25행당대우,,소매,종합소매점,편의점,서울특별시,성동구,행당2동,행당동,서울특별시 성동구 행당동 376,127.033563315754,37.5557202425596
331019,CU,자양뚝섬길점,소매,종합소매점,편의점,서울특별시,광진구,자양2동,자양동,서울특별시 광진구 자양동 685-33,127.08773032772801,37.5325886764195
331038,GS25,삼성선릉점,소매,종합소매점,편의점,서울특별시,강남구,삼성2동,삼성동,서울특별시 강남구 삼성동 144,127.054485070126,37.5077374237006
331098,GS25,뉴국제호텔점,소매,종합소매점,편의점,서울특별시,중구,명동,태평로1가,서울특별시 중구 태평로1가 25-3,126.977949662645,37.5679385971223
331137,GS25,삼성에이스점,소매,종합소매점,편의점,서울특별시,강남구,삼성1동,삼성동,서울특별시 강남구 삼성동 87,127.059531713762,37.518392141698996
331261,파워유통세븐일레븐,메트로점,소매,종합소매점,편의점,서울특별시,중구,회현동,남대문로5가,서울특별시 중구 남대문로5가 537,126.974328893481,37.5562657344346
331279,세븐일레븐상암DMC빌점,상암DMC빌점,소매,종합소매점,편의점,서울특별시,마포구,상암동,상암동,서울특별시 마포구 상암동 1584,126.88475564459401,37.5822593686536
331285,GS25창신사랑점,창신사랑점,소매,종합소매점,편의점,서울특별시,종로구,창신2동,창신동,서울특별시 종로구 창신동 651-44,127.010620899141,37.572902351024396
331290,GS25,트윈테크점,소매,종합소매점,편의점,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산동 345-9,126.882910182892,37.4760543861366
331306,세븐일레븐종로내자점,종로내자점,소매,종합소매점,편의점,서울특별시,종로구,사직동,내자동,서울특별시 종로구 내자동 111-1,126.971219691052,37.5757822627018
331360,CU,북가좌공원점,소매,종합소매점,편의점,서울특별시,서대문구,북가좌2동,북가좌동,서울특별시 서대문구 북가좌동 3-16,126.919928435768,37.582559420797296
331361,CU,북가좌에셀점,소매,종합소매점,편의점,서울특별시,서대문구,북가좌2동,북가좌동,서울특별시 서대문구 북가좌동 299-1,126.91218327915001,37.5802897724241
331450,GS25,동부시장점,소매,종합소매점,편의점,서울특별시,중랑구,면목2동,면목동,서울특별시 중랑구 면목동 183-24,127.077848892302,37.590755741914
331508,세븐일레븐등촌능안길점,등촌능안길점,소매,종합소매점,편의점,서울특별시,강서구,등촌2동,등촌동,서울특별시 강서구 등촌동 523-28,126.861905893496,37.546693746571705
331523,GS25,도곡STX점,소매,종합소매점,편의점,서울특별시,강남구,도곡2동,도곡동,서울특별시 강남구 도곡동 450-5,127.04437481088999,37.4818768262555
331524,GS25,동호로제일점,소매,종합소매점,편의점,서울특별시,중구,을지로동,을지로5가,서울특별시 중구 을지로5가 275-6,127.002669825518,37.565564029314295
331525,GS25목동새말길점,목동새말길점,소매,종합소매점,편의점,서울특별시,양천구,목2동,목동,서울특별시 양천구 목동 545-17,126.872060679328,37.5434303239693
331526,GS25,홍대동교점,소매,종합소매점,편의점,서울특별시,마포구,서교동,동교동,서울특별시 마포구 동교동 154-1,126.924840120983,37.5590781905224
331530,GS25금천유진,,소매,종합소매점,편의점,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산동 236-10,126.890927468934,37.473661042750294
331545,GS25,개포소망점,소매,종합소매점,편의점,서울특별시,강남구,개포2동,개포동,서울특별시 강남구 개포동 186-15,127.06793744552799,37.4892284833684
331581,GS25중계우성점,중계우성점,소매,종합소매점,편의점,서울특별시,노원구,중계1동,중계동,서울특별시 노원구 중계동 361-1,127.073965843416,37.647310666490895
331684,GS25구의타운점,구의타운점,소매,종합소매점,편의점,서울특별시,광진구,구의3동,구의동,서울특별시 광진구 구의동 610,127.094292788555,37.539135787742
331708,CU,대조디오빌점,소매,종합소매점,편의점,서울특별시,은평구,대조동,대조동,서울특별시 은평구 대조동 49-24,126.919575431816,37.6101097682815
331818,GS25대치삼성점,대치삼성점,소매,종합소매점,편의점,서울특별시,강남구,대치2동,대치동,서울특별시 강남구 대치동 945-10,127.061996249554,37.5076711611801
331819,GS25,도봉북서울점,소매,종합소매점,편의점,서울특별시,도봉구,도봉1동,도봉동,서울특별시 도봉구 도봉동 564-17,127.044740389843,37.6818394297614
331847,CU,석관한예종점,소매,종합소매점,편의점,서울특별시,성북구,석관동,석관동,서울특별시 성북구 석관동 261-38,127.060292668223,37.6046645266268
331853,지에스25신천엠타워,,소매,종합소매점,편의점,서울특별시,송파구,잠실본동,잠실동,서울특별시 송파구 잠실동 181,127.081200820667,37.5114533637489
332004,지에스25성수세대,,소매,종합소매점,편의점,서울특별시,성동구,성수2가3동,성수동2가,서울특별시 성동구 성수동2가 315-70,127.05482364014,37.543665113105
332045,GS25여의성우,,소매,종합소매점,편의점,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 여의도동 15-12,126.919429679072,37.5285195663026
332096,GS25수유빨래골점,수유빨래골점,소매,종합소매점,편의점,서울특별시,강북구,수유1동,수유동,서울특별시 강북구 수유동 472-205,127.018116478683,37.6322532938546
332139,CU성수성문점,성수성문점,소매,종합소매점,편의점,서울특별시,성동구,성수2가3동,성수동2가,서울특별시 성동구 성수동2가 315-7,127.056193485921,37.5427209565459
332150,씨유삼성암센터,,소매,종합소매점,편의점,서울특별시,강남구,일원본동,일원동,서울특별시 강남구 일원동 50,127.08957883163201,37.490334340869495
332153,GS25성내제일,,소매,종합소매점,편의점,서울특별시,강동구,성내2동,성내동,서울특별시 강동구 성내동 501-21,127.13202673506001,37.532598172586106
332170,CU문래남부,,소매,종합소매점,편의점,서울특별시,영등포구,문래동,문래동3가,서울특별시 영등포구 문래동3가 77-59,126.889115570754,37.517380755037706
332203,A플러스공인중개사사무소,,소매,종합소매점,편의점,서울특별시,광진구,자양3동,자양동,서울특별시 광진구 자양동 792,127.0711310727,37.5335675772962
332220,CU공덕삼성점,공덕삼성점,소매,종합소매점,편의점,서울특별시,마포구,공덕동,신공덕동,서울특별시 마포구 신공덕동 155,126.954846535228,37.5435884130674
332342,GS25미아삼양,,소매,종합소매점,편의점,서울특별시,강북구,삼양동,미아동,서울특별시 강북구 미아동 777-5,127.018464358038,37.6256155604919
332388,GS25청담대로,,소매,종합소매점,편의점,서울특별시,강남구,청담동,청담동,서울특별시 강남구 청담동 2,127.040218879543,37.523012359910105
332567,코스트코코리아양재점,,소매,종합소매점,편의점,서울특별시,서초구,양재2동,양재동,서울특별시 서초구 양재동 217,127.035360896368,37.4618270830348
332581,GS25동작노량,,소매,종합소매점,편의점,서울특별시,동작구,노량진2동,노량진동,서울특별시 동작구 노량진동 41-9,126.937559157564,37.513023893373706
332788,CU,망원월드컵점,소매,종합소매점,편의점,서울특별시,마포구,망원2동,망원동,서울특별시 마포구 망원동 483-22,126.907290137145,37.55797097379529
332817,GS25구로벤처,,소매,종합소매점,편의점,서울특별시,구로구,구로3동,구로동,서울특별시 구로구 구로동 212-1,126.89448759134501,37.4844799519315
332831,GS25,동대문휘경점,소매,종합소매점,편의점,서울특별시,동대문구,휘경2동,휘경동,서울특별시 동대문구 휘경동 281-17,127.05971311942301,37.5886213517309
332962,GS25,연남호호점,소매,종합소매점,편의점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 383-38,126.925909927051,37.561034171283495
332996,GS25휘경시립,휘경시립,소매,종합소매점,편의점,서울특별시,동대문구,휘경2동,휘경동,서울특별시 동대문구 휘경동 293-96,127.060152533369,37.5869939617984
333006,CU,방배래미안점,소매,종합소매점,편의점,서울특별시,서초구,방배2동,방배동,서울특별시 서초구 방배동 2626-1,126.983455338759,37.473403056917704
333042,MIGA&MIGA,,소매,종합소매점,편의점,서울특별시,은평구,증산동,증산동,서울특별시 은평구 증산동 186-8,126.90653425101401,37.5833551541152
333056,씨유독산메이퀸,,소매,종합소매점,편의점,서울특별시,금천구,독산1동,독산동,서울특별시 금천구 독산동 149-51,126.89724578036801,37.472990331754104
333073,한국편의점산업협회,,소매,종합소매점,편의점,서울특별시,송파구,잠실6동,신천동,서울특별시 송파구 신천동 11-7,127.10545799090599,37.5157213544326
333123,GS25시서울척병원점,시서울척병원점,소매,종합소매점,편의점,서울특별시,성북구,길음2동,길음동,서울특별시 성북구 길음동 21-72,127.029251852321,37.6088554033201
333202,GS25봉천사랑,,소매,종합소매점,편의점,서울특별시,관악구,행운동,봉천동,서울특별시 관악구 봉천동 23-19,126.959152480784,37.484526719226
333257,Cheez,,소매,종합소매점,편의점,서울특별시,성동구,마장동,마장동,서울특별시 성동구 마장동 772-4,127.04297873626601,37.5664292884539
333280,세븐일레븐동국대점493,,소매,종합소매점,편의점,서울특별시,중구,필동,충무로5가,서울특별시 중구 충무로5가 78-1,126.998293398405,37.561868740861
333464,CU신당힐링점,신당힐링점,소매,종합소매점,편의점,서울특별시,중구,동화동,신당동,서울특별시 중구 신당동 62-92,127.019467225331,37.561298627095795
333476,GS25여의타워,,소매,종합소매점,편의점,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 여의도동 61-5,126.93861125740801,37.519403747596
333534,GS25미아타운점,미아타운점,소매,종합소매점,편의점,서울특별시,강북구,송천동,미아동,서울특별시 강북구 미아동 62-21,127.02916998789101,37.6151529873514
333548,GS25강남메트로,,소매,종합소매점,편의점,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 821,127.02802253412399,37.498656260668604
333606,세븐일레븐신촌명물점2469,,소매,종합소매점,편의점,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 45-1,126.938169004079,37.558577103213295
333647,지에스25학동제일,,소매,종합소매점,편의점,서울특별시,강남구,논현2동,논현동,서울특별시 강남구 논현동 88-5,127.032524818377,37.5152185535348
333761,씨유성수한진점/복권방,,소매,종합소매점,편의점,서울특별시,성동구,성수1가1동,성수동1가,서울특별시 성동구 성수동1가 704,127.045609352929,37.541230248199895
333777,CU,잠실장미점,소매,종합소매점,편의점,서울특별시,송파구,잠실6동,신천동,서울특별시 송파구 신천동 7,127.100462558596,37.5172332340637
333988,미니스톱송파회관,,소매,종합소매점,편의점,서울특별시,송파구,송파1동,송파동,서울특별시 송파구 송파동 85,127.10922955171002,37.5058111806536
334012,세븐일레븐S방화역점,S방화역점,소매,종합소매점,편의점,서울특별시,강서구,방화3동,방화동,서울특별시 강서구 방화동 829-15,126.812617210206,37.576996538285606
334051,씨유동작구청2호,,소매,종합소매점,편의점,서울특별시,동작구,노량진2동,노량진동,서울특별시 동작구 노량진동 244-12,126.938978308088,37.5118562793265
334068,GS25면목한성,,소매,종합소매점,편의점,서울특별시,중랑구,면목7동,면목동,서울특별시 중랑구 면목동 634-10,127.087155155233,37.5797542254911
334083,GS25공항로캐슬,,소매,종합소매점,편의점,서울특별시,강서구,화곡6동,화곡동,서울특별시 강서구 화곡동 1145,126.84953512878599,37.5563861159498
334084,GS25,외대휘경점,소매,종합소매점,편의점,서울특별시,동대문구,휘경1동,휘경동,서울특별시 동대문구 휘경동 163-18,127.063246428466,37.5949026886706
334105,씨유역삼강남,,소매,종합소매점,편의점,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 818-7,127.02918470313699,37.4997380728727
334112,GS,하얏트점,소매,종합소매점,편의점,서울특별시,용산구,이태원2동,이태원동,서울특별시 용산구 이태원동 243-39,126.99515528346501,37.5393159471665
334117,GS25동대문장안,,소매,종합소매점,편의점,서울특별시,동대문구,장안2동,장안동,서울특별시 동대문구 장안동 305-1,127.071645179061,37.5751370450228
334193,GS25종로신문로,,소매,종합소매점,편의점,서울특별시,종로구,사직동,신문로2가,서울특별시 종로구 신문로2가 89-27,126.97024022411301,37.5688086831951
334218,CU,창덕궁돌담길점,소매,종합소매점,편의점,서울특별시,종로구,가회동,원서동,서울특별시 종로구 원서동 155,126.989064931441,37.578882840138
334290,씨유영등포,,소매,종합소매점,편의점,서울특별시,영등포구,영등포동,영등포동2가,서울특별시 영등포구 영등포동2가 177-2,126.90990469363199,37.519106237075896
334306,CU,선정릉싱싱점,소매,종합소매점,편의점,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 683-10,127.044062084825,37.509077198247205
334370,GS25,신창초교점,소매,종합소매점,편의점,서울특별시,도봉구,창3동,창동,서울특별시 도봉구 창동 468-1,127.042068965599,37.6365318882783
334380,365plus화곡우리점,,소매,종합소매점,편의점,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 화곡동 934-21,126.839848785795,37.527791614499996
334413,GS25아현시장,,소매,종합소매점,편의점,서울특별시,마포구,아현동,아현동,서울특별시 마포구 아현동 346-33,126.95219580698401,37.5567201337593
334419,GS25오류팰리스,,소매,종합소매점,편의점,서울특별시,구로구,오류1동,오류동,서울특별시 구로구 오류동 33-33,126.847544587804,37.4974659015636
334478,GS25성수테크노,,소매,종합소매점,편의점,서울특별시,성동구,성수2가3동,성수동2가,서울특별시 성동구 성수동2가 300-4,127.055802092877,37.5450425372754
334486,GS25영등포영림,,소매,종합소매점,편의점,서울특별시,영등포구,영등포동,영등포동5가,서울특별시 영등포구 영등포동5가 27-6,126.90515044312099,37.520864345937206
334524,GS25외대후레쉬점,외대후레쉬점,소매,종합소매점,편의점,서울특별시,동대문구,이문1동,이문동,서울특별시 동대문구 이문동 264-206,127.05743897779199,37.599253540275896
334547,GS25,차병원사거리점,소매,종합소매점,편의점,서울특별시,강남구,논현1동,논현동,서울특별시 강남구 논현동 192-22,127.032910236976,37.5072654068395
334549,씨유서교제일,,소매,종합소매점,편의점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 서교동 375-37,126.91917115810301,37.554268945431
334620,CU,종로사랑점,소매,종합소매점,편의점,서울특별시,종로구,창신2동,창신동,서울특별시 종로구 창신동 592-7,127.01071978766701,37.57484042153
334679,GS논현평화점,논현평화점,소매,종합소매점,편의점,서울특별시,강남구,논현1동,논현동,서울특별시 강남구 논현동 170-2,127.027501360882,37.508320284575
334685,CU용산남영점,용산남영점,소매,종합소매점,편의점,서울특별시,용산구,남영동,남영동,서울특별시 용산구 남영동 3-3,126.97327028447201,37.5451556780931
334747,CU,마곡투웨니점,소매,종합소매점,편의점,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 마곡동 784-6,126.839891647898,37.5651849326975
334829,지에스25코스모타워,,소매,종합소매점,편의점,서울특별시,강남구,대치2동,대치동,서울특별시 강남구 대치동 1002,127.065312595718,37.506580139854606
334864,세븐일레븐1960,,소매,종합소매점,편의점,서울특별시,강동구,상일동,상일동,서울특별시 강동구 상일동 149,127.156947565152,37.553160610626605
334946,CU,고대동문점,소매,종합소매점,편의점,서울특별시,성북구,안암동,안암동5가,서울특별시 성북구 안암동5가 104-121,127.029296146877,37.5836536613423
334990,씨유홍대한벗,,소매,종합소매점,편의점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 서교동 342-12,126.92448699716101,37.5537228028805
335070,세븐일레븐,동서한방병원점,소매,종합소매점,편의점,서울특별시,서대문구,연희동,연희동,서울특별시 서대문구 연희동 194-40,126.929863005488,37.564791358042996
335151,GS25,자양한양점,소매,종합소매점,편의점,서울특별시,광진구,자양2동,자양동,서울특별시 광진구 자양동 604-3,127.07799908769199,37.5317291860877
335155,GS25여의도IFC,,소매,종합소매점,편의점,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 여의도동 23,126.924863083917,37.5251722235016
335160,세븐일레븐송파푸르지오시티점,송파푸르지오시티점,소매,종합소매점,편의점,서울특별시,송파구,문정2동,문정동,서울특별시 송파구 문정동 620,127.12123815562201,37.4809867596584
335207,세븐일레븐,서울복합물류단지점,소매,종합소매점,편의점,서울특별시,송파구,문정2동,장지동,서울특별시 송파구 장지동 875,127.12370269444901,37.474238068810294
335268,GS25장위온누리,,소매,종합소매점,편의점,서울특별시,성북구,장위2동,장위동,서울특별시 성북구 장위동 50-50,127.05871438193199,37.6121756396099
335280,SMART운동센터,,소매,종합소매점,편의점,서울특별시,동작구,상도2동,상도동,서울특별시 동작구 상도동 20-18,126.94736489930901,37.505867267437296
335310,GS25,LG유플러스용산점,소매,종합소매점,편의점,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강로3가 65-228,126.96349465398701,37.523778574383
335396,CU,중곡중마점,소매,종합소매점,편의점,서울특별시,광진구,중곡3동,중곡동,서울특별시 광진구 중곡동 190-28,127.078198459226,37.566078806650296
335456,GS25,미아으뜸점,소매,종합소매점,편의점,서울특별시,강북구,미아동,미아동,서울특별시 강북구 미아동 301-5,127.023461946551,37.624620836318
335528,지에스25일원스타,,소매,종합소매점,편의점,서울특별시,강남구,일원1동,일원동,서울특별시 강남구 일원동 644-11,127.08779254922399,37.4912306327981
335543,지에스25관악예은,,소매,종합소매점,편의점,서울특별시,관악구,낙성대동,봉천동,서울특별시 관악구 봉천동 854-5,126.95335980528799,37.47990720943479
335548,세븐일레븐,용산역점,소매,종합소매점,편의점,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강로3가 40-999,126.96472426712299,37.529763297014604
335556,세븐일레븐불광역점,불광역점,소매,종합소매점,편의점,서울특별시,은평구,대조동,대조동,서울특별시 은평구 대조동 11-4,126.929121041507,37.6110617679227
335574,GS25구의동국,,소매,종합소매점,편의점,서울특별시,광진구,구의1동,구의동,서울특별시 광진구 구의동 235-11,127.08630483022101,37.5437056623443
335628,세븐일레븐,쌍문소피아점,소매,종합소매점,편의점,서울특별시,도봉구,쌍문3동,쌍문동,서울특별시 도봉구 쌍문동 88-2,127.03526358549499,37.6511092279097
335694,CU,신미아역점,소매,종합소매점,편의점,서울특별시,강북구,미아동,미아동,서울특별시 강북구 미아동 211-56,127.025029515807,37.626030405152
335696,씨유양재디오빌,,소매,종합소매점,편의점,서울특별시,강남구,도곡1동,도곡동,서울특별시 강남구 도곡동 952,127.033517665358,37.4864650008238
335811,씨유코리아,,소매,종합소매점,편의점,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 642-6,127.036139139347,37.50157010051571
335832,세븐일레븐고대2호점165,,소매,종합소매점,편의점,서울특별시,성북구,안암동,안암동5가,서울특별시 성북구 안암동5가 102-44,127.029481302515,37.585961852267296
335841,세븐일레븐송파구청본점,송파구청본점,소매,종합소매점,편의점,서울특별시,송파구,방이2동,방이동,서울특별시 송파구 방이동 70,127.110076254693,37.513566669496
335955,GS25상계두산,,소매,종합소매점,편의점,서울특별시,노원구,상계1동,상계동,서울특별시 노원구 상계동 1139-2,127.05335470410601,37.6784219060355
336012,세븐일레븐회기청량점2847,,소매,종합소매점,편의점,서울특별시,동대문구,회기동,회기동,서울특별시 동대문구 회기동 54-62,127.05585810143101,37.592618242094204
336027,CU,응암에이스점,소매,종합소매점,편의점,서울특별시,은평구,응암3동,응암동,서울특별시 은평구 응암동 732-9,126.91847375531499,37.5852852456255
336035,지에스25송파한솔,,소매,종합소매점,편의점,서울특별시,송파구,석촌동,석촌동,서울특별시 송파구 석촌동 246-13,127.103434253674,37.503334476325996
336066,CU,마들역점,소매,종합소매점,편의점,서울특별시,노원구,상계8동,상계동,서울특별시 노원구 상계동 651,127.057030608616,37.665656711626205
336218,세븐일레븐정릉온누리,,소매,종합소매점,편의점,서울특별시,성북구,정릉4동,정릉동,서울특별시 성북구 정릉동 260-117,127.01014504851001,37.6131117673589
336250,GS25,고척사랑점,소매,종합소매점,편의점,서울특별시,구로구,고척1동,고척동,서울특별시 구로구 고척동 46-21,126.86419174697599,37.5034208420861
336327,에스엔유통,고대안암점,소매,종합소매점,편의점,서울특별시,성북구,안암동,안암동5가,서울특별시 성북구 안암동5가 101-28,127.02944520711901,37.586997753888895
336361,GS25거여우리점,거여우리점,소매,종합소매점,편의점,서울특별시,송파구,거여2동,거여동,서울특별시 송파구 거여동 546,127.14755417969,37.4924789075001
336372,씨유신반포역점18823,,소매,종합소매점,편의점,서울특별시,서초구,반포2동,반포동,서울특별시 서초구 반포동 18-4,126.99567506335899,37.5030801597064
336385,GS25마포당인,,소매,종합소매점,편의점,서울특별시,마포구,합정동,합정동,서울특별시 마포구 합정동 376-27,126.912412819482,37.5458182110561
336461,세븐일레븐,방배동광점,소매,종합소매점,편의점,서울특별시,서초구,방배본동,방배동,서울특별시 서초구 방배동 793-4,126.98865043363999,37.4922616593117
336471,GS25연대동문,,소매,종합소매점,편의점,서울특별시,서대문구,신촌동,대신동,서울특별시 서대문구 대신동 125-27,126.94673188815099,37.5669794117997
336509,GS25이문햇살,,소매,종합소매점,편의점,서울특별시,동대문구,이문1동,이문동,서울특별시 동대문구 이문동 335-11,127.05769908119301,37.593894414354
336606,GS25동대문패션,,소매,종합소매점,편의점,서울특별시,중구,광희동,을지로6가,서울특별시 중구 을지로6가 23,127.00629686208099,37.566054146526206
336610,GS25하이팰리스,,소매,종합소매점,편의점,서울특별시,영등포구,양평1동,양평동2가,서울특별시 영등포구 양평동2가 1-1,126.88444152032801,37.522085186759
336632,365플러스편의점,중랑망우점,소매,종합소매점,편의점,서울특별시,중랑구,망우본동,망우동,서울특별시 중랑구 망우동 508-34,127.09418044077101,37.5960902483466
336796,GS25응암IS,,소매,종합소매점,편의점,서울특별시,은평구,응암1동,응암동,서울특별시 은평구 응암동 105-13,126.92204842587799,37.59806756997111
336830,홈플러스365편의점전농타운,,소매,종합소매점,편의점,서울특별시,동대문구,전농1동,전농동,서울특별시 동대문구 전농동 113-38,127.05465057298001,37.5869229932719
336848,GS25삼전배명,,소매,종합소매점,편의점,서울특별시,송파구,삼전동,삼전동,서울특별시 송파구 삼전동 131-5,127.09689522790701,37.504419999418204
336872,세븐일레븐,고덕광문점,소매,종합소매점,편의점,서울특별시,강동구,고덕1동,고덕동,서울특별시 강동구 고덕동 501-4,127.15611581986299,37.560678475775205
336896,GS25장안러브,,소매,종합소매점,편의점,서울특별시,동대문구,장안2동,장안동,서울특별시 동대문구 장안동 345-1,127.071634412339,37.570532610258105
337123,GS25시흥공구단지,,소매,종합소매점,편의점,서울특별시,금천구,시흥3동,시흥동,서울특별시 금천구 시흥동 983-1,126.903078811104,37.441300566754606
337129,GS25답십리동아,,소매,종합소매점,편의점,서울특별시,동대문구,답십리2동,답십리동,서울특별시 동대문구 답십리동 10-3,127.061730674442,37.5677061192452
337250,CU,외대얄개점,소매,종합소매점,편의점,서울특별시,동대문구,이문1동,이문동,서울특별시 동대문구 이문동 333-1,127.058082655475,37.5949066440791
337357,세븐191호,역삼10호점,소매,종합소매점,편의점,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 645-21,127.033695385028,37.5007572068915
337418,GS25구로W타워,,소매,종합소매점,편의점,서울특별시,구로구,구로2동,구로동,서울특별시 구로구 구로동 615-3,126.875041601068,37.5046870171269
337440,GS25상암타운,,소매,종합소매점,편의점,서울특별시,마포구,상암동,상암동,서울특별시 마포구 상암동 21-3,126.895901148916,37.577336383341105
337441,CU,광장점,소매,종합소매점,편의점,서울특별시,광진구,광장동,광장동,서울특별시 광진구 광장동 577,127.10172184808701,37.54334639070571
337551,GS25외대이문점,외대이문점,소매,종합소매점,편의점,서울특별시,동대문구,이문1동,이문동,서울특별시 동대문구 이문동 264-12,127.058780254993,37.598858775524505
337639,GS25노원아이파크,,소매,종합소매점,편의점,서울특별시,노원구,상계2동,상계동,서울특별시 노원구 상계동 1318,127.069240754228,37.659996091662705
337689,한드림이십사,,소매,종합소매점,편의점,서울특별시,광진구,자양2동,자양동,서울특별시 광진구 자양동 662-2,127.08354614855499,37.5314840258236
337709,세븐일레븐잠실파크리오,,소매,종합소매점,편의점,서울특별시,송파구,잠실4동,신천동,서울특별시 송파구 신천동 17,127.104949604393,37.5213491111037
337761,GS25답십리한신,,소매,종합소매점,편의점,서울특별시,동대문구,답십리2동,답십리동,서울특별시 동대문구 답십리동 4-73,127.06275554288601,37.56993083570811
337798,GS25,종암래미안점,소매,종합소매점,편의점,서울특별시,성북구,종암동,종암동,서울특별시 성북구 종암동 80-3,127.030608045125,37.602099746019
337821,GS25쌍문한양,,소매,종합소매점,편의점,서울특별시,도봉구,쌍문4동,쌍문동,서울특별시 도봉구 쌍문동 167-6,127.030962006227,37.6559755858153
337910,위드지엠,,소매,종합소매점,편의점,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 821,127.02802253412399,37.498656260668604
338016,세븐일레븐,M잠실나루역점,소매,종합소매점,편의점,서울특별시,송파구,잠실6동,신천동,서울특별시 송파구 신천동 1,127.09535131151199,37.519888355721996
338169,CU,,소매,종합소매점,편의점,서울특별시,영등포구,영등포동,영등포동2가,서울특별시 영등포구 영등포동2가 438-5,126.909173417583,37.5219377709201
338213,michaelcue,,소매,종합소매점,편의점,서울특별시,용산구,한남동,한남동,서울특별시 용산구 한남동 726-90,127.003447090103,37.5429002984511
338235,GS25길동퍼스트,,소매,종합소매점,편의점,서울특별시,강동구,길동,길동,서울특별시 강동구 길동 379-14,127.13922681606199,37.5381563295575
338250,HIVACUUM,,소매,종합소매점,편의점,서울특별시,영등포구,영등포동,영등포동7가,서울특별시 영등포구 영등포동7가 94-186,126.908892818015,37.5241157021777
338273,GS25상봉뉴월드,,소매,종합소매점,편의점,서울특별시,중랑구,상봉2동,상봉동,서울특별시 중랑구 상봉동 130-3,127.074728919101,37.5930740403772
338475,CU,쌍문중앙점,소매,종합소매점,편의점,서울특별시,도봉구,쌍문3동,쌍문동,서울특별시 도봉구 쌍문동 122-53,127.031207527903,37.6484179407062
338583,씨유비즈,,소매,종합소매점,편의점,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강로3가 16-58,126.95680536460699,37.532135443071
338697,CU,계동현대점,소매,종합소매점,편의점,서울특별시,종로구,가회동,계동,서울특별시 종로구 계동 142-1,126.986535568463,37.5783926102051
338883,CU,당산현대해상점,소매,종합소매점,편의점,서울특별시,영등포구,당산1동,당산동3가,서울특별시 영등포구 당산동3가 393-2,126.896557250754,37.527479110639604
339034,GS25장안양우,,소매,종합소매점,편의점,서울특별시,동대문구,장안1동,장안동,서울특별시 동대문구 장안동 373-1,127.06970847292101,37.5697425484031
339053,GS25묵동제일,,소매,종합소매점,편의점,서울특별시,중랑구,묵2동,묵동,서울특별시 중랑구 묵동 250-39,127.07722708756701,37.6053477881823
339126,GS25,봉천탑골점,소매,종합소매점,편의점,서울특별시,관악구,낙성대동,봉천동,서울특별시 관악구 봉천동 738-10,126.96027890411399,37.474228590276205
339274,GS25신사드림,,소매,종합소매점,편의점,서울특별시,은평구,신사1동,신사동,서울특별시 은평구 신사동 1-50,126.91304661506001,37.6011115872195
339282,타스칼레지에스25,삼성아트점,소매,종합소매점,편의점,서울특별시,강남구,삼성1동,삼성동,서울특별시 강남구 삼성동 169-10,127.065038423419,37.510425479926504
339336,365플러스송파신천점,신천점,소매,종합소매점,편의점,서울특별시,송파구,잠실본동,잠실동,서울특별시 송파구 잠실동 214-18,127.083366706728,37.5082353963045
339423,GS25,장위행복점,소매,종합소매점,편의점,서울특별시,성북구,장위2동,장위동,서울특별시 성북구 장위동 68-652,127.050413930809,37.6093519574714
339504,GS25서초포레스타,,소매,종합소매점,편의점,서울특별시,서초구,내곡동,신원동,서울특별시 서초구 신원동 408,127.05923851688298,37.4551985366637
339620,세븐일레븐창동서부점9063,,소매,종합소매점,편의점,서울특별시,도봉구,창5동,창동,서울특별시 도봉구 창동 74-5,127.046316628291,37.652577684046506
