,상호명,지점명,대분류,중분류,소분류,시도명,시군구명,행정동명,법정동명,지번주소,경도,위도
244844,신세계마트,,소매,종합소매점,수퍼마켓,서울특별시,강서구,등촌2동,등촌동,서울특별시 강서구 등촌동 530-1,126.860740411257,37.55040378178
244863,롯데쇼핑,롯데슈퍼점,소매,종합소매점,수퍼마켓,서울특별시,강남구,개포4동,개포동,서울특별시 강남구 개포동 1259-2,127.04875195055901,37.4790918332854
244903,현대마트,,소매,종합소매점,수퍼마켓,서울특별시,동작구,대방동,대방동,서울특별시 동작구 대방동 391-237,126.925536064481,37.5026972674276
244906,킹슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,장안1동,장안동,서울특별시 동대문구 장안동 436-2,127.068174764562,37.565639696717
244969,홈플러스익스프레스,왕십리점,소매,종합소매점,수퍼마켓,서울특별시,성동구,왕십리2동,하왕십리동,서울특별시 성동구 하왕십리동 966-11,127.03255614572399,37.562713124603206
245145,행복마트,,소매,종합소매점,수퍼마켓,서울특별시,용산구,청파동,서계동,서울특별시 용산구 서계동 73-3,126.969150088206,37.5518055223552
245276,호박할인마트,,소매,종합소매점,수퍼마켓,서울특별시,강동구,천호1동,천호동,서울특별시 강동구 천호동 22-5,127.141382929142,37.550444404783704
245885,U-할인마트,,소매,종합소매점,수퍼마켓,서울특별시,구로구,구로2동,구로동,서울특별시 구로구 구로동 317-31,126.88870531058399,37.4916430836481
245974,장지월빙마트,,소매,종합소매점,수퍼마켓,서울특별시,송파구,장지동,문정동,서울특별시 송파구 문정동 77,127.12687033740299,37.480866323555105
246041,황금할인마트,,소매,종합소매점,수퍼마켓,서울특별시,관악구,은천동,봉천동,서울특별시 관악구 봉천동 939-15,126.939626351785,37.486830969812104
246080,장미슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,장안1동,장안동,서울특별시 동대문구 장안동 427-9,127.065130621814,37.56648063598679
246188,부미마트,,소매,종합소매점,수퍼마켓,서울특별시,광진구,중곡3동,중곡동,서울특별시 광진구 중곡동 172-74,127.08219460410601,37.5669749476765
246510,한우물마트,,소매,종합소매점,수퍼마켓,서울특별시,관악구,서원동,신림동,서울특별시 관악구 신림동 412-366,126.930176276806,37.4755186830386
246837,미진수퍼,,소매,종합소매점,수퍼마켓,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 825,127.028564755794,37.497831750028794
246848,신마트,,소매,종합소매점,수퍼마켓,서울특별시,동작구,대방동,대방동,서울특별시 동작구 대방동 501,126.924499433972,37.5087338553304
246985,총각할인마트,,소매,종합소매점,수퍼마켓,서울특별시,양천구,신정4동,신정동,서울특별시 양천구 신정동 955-6,126.858806180098,37.5243541561073
247323,서을장흥마트,,소매,종합소매점,수퍼마켓,서울특별시,강서구,화곡6동,화곡동,서울특별시 강서구 화곡동 1105-7,126.849473258144,37.5523128425407
247325,TJ편의점,,소매,종합소매점,수퍼마켓,서울특별시,강남구,대치4동,대치동,서울특별시 강남구 대치동 900-33,127.052920452258,37.502660955257
247502,한살림서울소비자생활협동조합,,소매,종합소매점,수퍼마켓,서울특별시,구로구,신도림동,신도림동,서울특별시 구로구 신도림동 397-2,126.87873421500099,37.5065872860924
247771,할인마트,,소매,종합소매점,수퍼마켓,서울특별시,은평구,응암1동,응암동,서울특별시 은평구 응암동 1-27,126.93420676359399,37.6007279176455
248385,래미안마트,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,도봉2동,도봉동,서울특별시 도봉구 도봉동 655-1,127.04788311661301,37.679882579633
248633,부여상회,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,청량리동,청량리동,서울특별시 동대문구 청량리동 367-1,127.043951286823,37.5850978039224
248765,농협영동슈퍼마켓,,소매,종합소매점,수퍼마켓,서울특별시,서초구,양재2동,양재동,서울특별시 서초구 양재동 372,127.043441455585,37.4708312942317
249037,환경운동엽합에코생활협동조합,,소매,종합소매점,수퍼마켓,서울특별시,강남구,도곡1동,도곡동,서울특별시 강남구 도곡동 918-1,127.037866816933,37.4859148117637
249154,황금미니슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,송파구,오금동,오금동,서울특별시 송파구 오금동 121-11,127.13803342740299,37.5041957225248
249217,논현마트,,소매,종합소매점,수퍼마켓,서울특별시,강남구,논현1동,논현동,서울특별시 강남구 논현동 22,127.02288919536001,37.5150581390206
249350,금천식품,,소매,종합소매점,수퍼마켓,서울특별시,금천구,독산2동,독산동,서울특별시 금천구 독산동 1054-2,126.898284763501,37.464593228744
249356,선마트,,소매,종합소매점,수퍼마켓,서울특별시,관악구,중앙동,봉천동,서울특별시 관악구 봉천동 886-1,126.948796646616,37.4844170095891
249389,행당종합유통,,소매,종합소매점,수퍼마켓,서울특별시,성동구,행당1동,행당동,서울특별시 성동구 행당동 128-456,127.03663338427299,37.5581331069261
249641,현대마트,,소매,종합소매점,수퍼마켓,서울특별시,강남구,대치4동,대치동,서울특별시 강남구 대치동 916-30,127.056925626008,37.501647773188
249670,현동,,소매,종합소매점,수퍼마켓,서울특별시,종로구,숭인2동,숭인동,서울특별시 종로구 숭인동 233-6,127.020037427754,37.5722059985254
249721,농심할인마트,,소매,종합소매점,수퍼마켓,서울특별시,성북구,보문동,보문동1가,서울특별시 성북구 보문동1가 72,127.01961850114401,37.5868895121581
249781,행운마트,,소매,종합소매점,수퍼마켓,서울특별시,중구,신당동,신당동,서울특별시 중구 신당동 304-415,127.012813913541,37.561135056946995
249794,한영슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 493-12,126.919642533706,37.5615987013423
249822,행복마트,,소매,종합소매점,수퍼마켓,서울특별시,강동구,천호2동,천호동,서울특별시 강동구 천호동 421-4,127.127074087312,37.5400944963541
249900,한양슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,서대문구,홍제1동,홍제동,서울특별시 서대문구 홍제동 156-358,126.94379985095101,37.5830277276141
249905,소망마트,,소매,종합소매점,수퍼마켓,서울특별시,관악구,보라매동,봉천동,서울특별시 관악구 봉천동 713-99,126.929859694575,37.49216722230079
250011,현대마트,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,쌍문1동,쌍문동,서울특별시 도봉구 쌍문동 423-13,127.01320553689301,37.6523504019567
250215,소망오케이마트,,소매,종합소매점,수퍼마켓,서울특별시,동작구,노량진1동,노량진동,서울특별시 동작구 노량진동 207-5,126.945718732025,37.511934657455896
250265,행복한마트,,소매,종합소매점,수퍼마켓,서울특별시,노원구,중계2.3동,중계동,서울특별시 노원구 중계동 506,127.06424515213399,37.63991755008129
250353,롯데쇼핑롯데수퍼상계11점,상계11점,소매,종합소매점,수퍼마켓,서울특별시,노원구,상계8동,상계동,서울특별시 노원구 상계동 651,127.057030608616,37.665656711626205
250379,금성유통,,소매,종합소매점,수퍼마켓,서울특별시,강남구,압구정동,신사동,서울특별시 강남구 신사동 596-11,127.030091966835,37.523145881031205
250397,기쁜가게,,소매,종합소매점,수퍼마켓,서울특별시,은평구,녹번동,녹번동,서울특별시 은평구 녹번동 131-17,126.92849850501499,37.6078754761708
250631,포시즌,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,용신동,용두동,서울특별시 동대문구 용두동 127-8,127.03117454259399,37.5732530317742
250665,금성마트,,소매,종합소매점,수퍼마켓,서울특별시,양천구,신정4동,신정동,서울특별시 양천구 신정동 934-16,126.851662692685,37.5276277614964
250761,평화슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,면목5동,면목동,서울특별시 중랑구 면목동 174-74,127.07738836738999,37.584949412520004
250765,뉴타은할인마트,,소매,종합소매점,수퍼마켓,서울특별시,성북구,길음1동,길음동,서울특별시 성북구 길음동 543-41,127.02326377765101,37.6042647590965
250774,선경마트,,소매,종합소매점,수퍼마켓,서울특별시,강동구,천호2동,천호동,서울특별시 강동구 천호동 389-9,127.129058133153,37.543659304059794
251046,또또와마트,,소매,종합소매점,수퍼마켓,서울특별시,성동구,응봉동,응봉동,서울특별시 성동구 응봉동 265-268,127.029109473086,37.5526832159142
251147,생큐마트,,소매,종합소매점,수퍼마켓,서울특별시,광진구,자양3동,자양동,서울특별시 광진구 자양동 578-7,127.07538402653799,37.5355111848094
251219,K할인마트,,소매,종합소매점,수퍼마켓,서울특별시,성북구,돈암1동,돈암동,서울특별시 성북구 돈암동 48-19,127.021190577026,37.5982646813387
251306,슈퍼훼밀리,,소매,종합소매점,수퍼마켓,서울특별시,광진구,자양3동,자양동,서울특별시 광진구 자양동 227-324,127.076120540592,37.53542684388611
251449,참조은마트,,소매,종합소매점,수퍼마켓,서울특별시,구로구,구로2동,구로동,서울특별시 구로구 구로동 454-10,126.88356029481399,37.4969467792141
251581,예전마트,,소매,종합소매점,수퍼마켓,서울특별시,송파구,잠실6동,신천동,서울특별시 송파구 신천동 7-26,127.102027656776,37.5150105209466
251677,당산할인마트,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,당산2동,당산동,서울특별시 영등포구 당산동 171-19,126.906684318543,37.5281589771415
251699,현대홈마트,,소매,종합소매점,수퍼마켓,서울특별시,광진구,자양3동,자양동,서울특별시 광진구 자양동 469,127.07227638110001,37.532450263982504
251786,LG새한마트,,소매,종합소매점,수퍼마켓,서울특별시,성동구,응봉동,응봉동,서울특별시 성동구 응봉동 100,127.03221233108,37.5507894584832
251889,평화슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,관악구,신사동,신림동,서울특별시 관악구 신림동 469-1,126.919909403831,37.4858143795919
251929,보전매점,,소매,종합소매점,수퍼마켓,서울특별시,강남구,논현2동,논현동,서울특별시 강남구 논현동 70-13,127.034418132596,37.5192797737531
251951,대전상회,,소매,종합소매점,수퍼마켓,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 한강로2가 83-1,126.971663245101,37.5311574720377
251957,벧엘마트,,소매,종합소매점,수퍼마켓,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산동 36-1,126.882739743469,37.4829457845195
252062,큐할인마트,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,방학1동,방학동,서울특별시 도봉구 방학동 701-4,127.03890054651801,37.666114066351
252097,천우마트,,소매,종합소매점,수퍼마켓,서울특별시,양천구,신월3동,신월동,서울특별시 양천구 신월동 45-15,126.826139886774,37.536252013364205
252106,성동수퍼,,소매,종합소매점,수퍼마켓,서울특별시,종로구,무악동,무악동,서울특별시 종로구 무악동 46-1734,126.960562044616,37.5736705714749
252159,아이차,,소매,종합소매점,수퍼마켓,서울특별시,강북구,번1동,번동,서울특별시 강북구 번동 457-60,127.033405755743,37.637938927846704
252245,고창슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,전농1동,전농동,서울특별시 동대문구 전농동 196-5,127.054879312357,37.5804733482538
252268,선인수퍼,,소매,종합소매점,수퍼마켓,서울특별시,광진구,화양동,화양동,서울특별시 광진구 화양동 213,127.073067773082,37.547125605344206
252432,천마슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,송파구,마천2동,마천동,서울특별시 송파구 마천동 346-15,127.153579071545,37.5007219058185
252476,싱싱마트,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,휘경1동,휘경동,서울특별시 동대문구 휘경동 183-373,127.05824796714501,37.5916732187518
252488,착한마트,,소매,종합소매점,수퍼마켓,서울특별시,관악구,행운동,봉천동,서울특별시 관악구 봉천동 151-2,126.96323486497499,37.4803997502362
252561,천지마트,,소매,종합소매점,수퍼마켓,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 화곡동 377-10,126.836250847924,37.5372711476872
252593,별상자,,소매,종합소매점,수퍼마켓,서울특별시,마포구,도화동,도화동,서울특별시 마포구 도화동 38-5,126.952290363691,37.541880809514296
252601,창영슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,신길1동,신길동,서울특별시 영등포구 신길동 451-19,126.92298533876999,37.5117746040153
252675,대인마트,,소매,종합소매점,수퍼마켓,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 840-12,127.035528810342,37.4909867215899
252768,HJMEDIA,,소매,종합소매점,수퍼마켓,서울특별시,중구,장충동,장충동2가,서울특별시 중구 장충동2가 200-102,127.00665575652201,37.5586325633875
252801,데일리마트,,소매,종합소매점,수퍼마켓,서울특별시,은평구,증산동,증산동,서울특별시 은평구 증산동 184-9,126.905044879025,37.5814581871659
252858,다복수퍼,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,면목3.8동,면목동,서울특별시 중랑구 면목동 436-17,127.092451134258,37.5836965946102
252909,자영수퍼,,소매,종합소매점,수퍼마켓,서울특별시,성북구,보문동,보문동1가,서울특별시 성북구 보문동1가 60-5,127.019000401987,37.587397970201
252949,진흥마트,,소매,종합소매점,수퍼마켓,서울특별시,마포구,망원2동,망원동,서울특별시 마포구 망원동 464-59,126.89834182773001,37.5599782199207
253061,믿음마트,,소매,종합소매점,수퍼마켓,서울특별시,강서구,화곡본동,화곡동,서울특별시 강서구 화곡동 105-377,126.84237902349199,37.540494016568104
253102,부영할인마트,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,창3동,창동,서울특별시 도봉구 창동 525-7,127.038597258104,37.635134075557794
253114,메트로마트,,소매,종합소매점,수퍼마켓,서울특별시,용산구,한남동,한남동,서울특별시 용산구 한남동 619-4,127.005323426595,37.5319864099759
253213,쌍용슈퍼마켓,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,창4동,창동,서울특별시 도봉구 창동 807,127.04801936110701,37.659457308620894
253382,그린마트,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,영등포본동,신길동,서울특별시 영등포구 신길동 49-1,126.916747987064,37.5152406489828
253407,미소마트,,소매,종합소매점,수퍼마켓,서울특별시,은평구,역촌동,역촌동,서울특별시 은평구 역촌동 13-47,126.91822856541201,37.6069167907496
253419,중앙슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,성동구,송정동,송정동,서울특별시 성동구 송정동 66-34,127.06648648029699,37.5494435202976
253454,금성슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,청량리동,청량리동,서울특별시 동대문구 청량리동 51,127.04893119214701,37.5843631363919
253585,천호그린마트,,소매,종합소매점,수퍼마켓,서울특별시,강동구,천호2동,천호동,서울특별시 강동구 천호동 335-30,127.123110417198,37.5432638747371
253596,성산현대마트,,소매,종합소매점,수퍼마켓,서울특별시,마포구,성산2동,중동,서울특별시 마포구 중동 40-12,126.90799400475201,37.571006473546205
253646,오성할인마트,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,면목3.8동,면목동,서울특별시 중랑구 면목동 428-35,127.08920953364401,37.5839779828045
253758,대성할인마트,,소매,종합소매점,수퍼마켓,서울특별시,구로구,수궁동,온수동,서울특별시 구로구 온수동 44-21,126.824765268267,37.489717782485705
253796,홈플러스익스프레스보문점,보문점,소매,종합소매점,수퍼마켓,서울특별시,성북구,보문동,보문동7가,서울특별시 성북구 보문동7가 25-1,127.02141968346399,37.5807683632474
253853,중대마트,,소매,종합소매점,수퍼마켓,서울특별시,동작구,흑석동,흑석동,서울특별시 동작구 흑석동 195-12,126.958112283482,37.507314127421395
253856,그린몰,,소매,종합소매점,수퍼마켓,서울특별시,은평구,응암1동,응암동,서울특별시 은평구 응암동 72-6,126.929954639289,37.6003110071189
254199,인스토어,,소매,종합소매점,수퍼마켓,서울특별시,성북구,월곡2동,하월곡동,서울특별시 성북구 하월곡동 37-31,127.042097118227,37.6016709533588
254372,DC아울렛지하,,소매,종합소매점,수퍼마켓,서울특별시,성북구,돈암1동,돈암동,서울특별시 성북구 돈암동 624,127.02478452093399,37.6014210407706
254376,대치동하모니마트,,소매,종합소매점,수퍼마켓,서울특별시,강남구,대치2동,대치동,서울특별시 강남구 대치동 63,127.06845896889799,37.5009553666559
254573,현마트,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,대림3동,대림동,서울특별시 영등포구 대림동 1113-1,126.895371847771,37.4958414087224
254792,GS수퍼마켓강남일원점,강남일원점,소매,종합소매점,수퍼마켓,서울특별시,강남구,일원2동,일원동,서울특별시 강남구 일원동 615-1,127.079669209116,37.491555085445206
254859,GS수퍼마켓,낙성대점,소매,종합소매점,수퍼마켓,서울특별시,관악구,낙성대동,봉천동,서울특별시 관악구 봉천동 1629-2,126.96123614397,37.4769491814385
254890,천지매점,,소매,종합소매점,수퍼마켓,서울특별시,금천구,독산3동,독산동,서울특별시 금천구 독산동 990-12,126.902864054587,37.4730246130813
254900,건영싱싱마트,,소매,종합소매점,수퍼마켓,서울특별시,노원구,중계2.3동,중계동,서울특별시 노원구 중계동 506-1,127.06490121894501,37.639102808632295
255096,씨마트,,소매,종합소매점,수퍼마켓,서울특별시,강북구,우이동,수유동,서울특별시 강북구 수유동 561-20,127.00950098202101,37.64457949416771
255203,두원수퍼,,소매,종합소매점,수퍼마켓,서울특별시,송파구,풍납1동,풍납동,서울특별시 송파구 풍납동 476-14,127.121664678323,37.5372430923844
255295,유진D.C마트,,소매,종합소매점,수퍼마켓,서울특별시,용산구,용산2가동,용산동2가,서울특별시 용산구 용산동2가 1-527,126.984862809263,37.545652369487705
255334,연초담배소매점,,소매,종합소매점,수퍼마켓,서울특별시,용산구,후암동,후암동,서울특별시 용산구 후암동 44-48,126.98015907504801,37.5511802907338
255348,베스트원청계벽산슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,성동구,왕십리도선동,하왕십리동,서울특별시 성동구 하왕십리동 242-167,127.030346771045,37.5681192920735
255459,성산슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,마포구,성산2동,성산동,서울특별시 마포구 성산동 200-263,126.90776997444901,37.566192869553596
255519,부산수퍼체인,,소매,종합소매점,수퍼마켓,서울특별시,마포구,아현동,아현동,서울특별시 마포구 아현동 653-4,126.949821520003,37.5557349248619
255551,미래슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,도림동,도림동,서울특별시 영등포구 도림동 195-1,126.89936907146999,37.511665023578296
255573,왕성마트,,소매,종합소매점,수퍼마켓,서울특별시,관악구,서원동,신림동,서울특별시 관악구 신림동 84-23,126.930648159963,37.482073595024204
255728,진로마트,,소매,종합소매점,수퍼마켓,서울특별시,강서구,화곡본동,화곡동,서울특별시 강서구 화곡동 140-19,126.84170205612101,37.5418299194012
255899,벽산홈마트,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,제기동,제기동,서울특별시 동대문구 제기동 153,127.031555448952,37.5831766459295
256129,새로나슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,금천구,독산2동,독산동,서울특별시 금천구 독산동 1058-36,126.899040627349,37.4623836888988
256216,행복한과일마트,,소매,종합소매점,수퍼마켓,서울특별시,동작구,신대방1동,신대방동,서울특별시 동작구 신대방동 694,126.908363473604,37.4874472813568
256237,진-마트,,소매,종합소매점,수퍼마켓,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 828-29,127.033788797457,37.49701859072611
256324,지마트,,소매,종합소매점,수퍼마켓,서울특별시,광진구,구의3동,구의동,서울특별시 광진구 구의동 205-5,127.09264813643999,37.5422588272238
256334,세광슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,서대문구,북가좌1동,북가좌동,서울특별시 서대문구 북가좌동 376-9,126.907049772065,37.5782961177841
256418,초록마트,,소매,종합소매점,수퍼마켓,서울특별시,강북구,번1동,번동,서울특별시 강북구 번동 446-56,127.025210536683,37.6364568770883
256481,에덴마트,,소매,종합소매점,수퍼마켓,서울특별시,마포구,성산1동,성산동,서울특별시 마포구 성산동 261-7,126.907708878335,37.561074416543704
256487,벽산할인마트,,소매,종합소매점,수퍼마켓,서울특별시,강북구,삼양동,미아동,서울특별시 강북구 미아동 1354-5,127.011184412619,37.620157574853295
256611,공할인마트2,,소매,종합소매점,수퍼마켓,서울특별시,관악구,보라매동,봉천동,서울특별시 관악구 봉천동 963-2,126.935340203301,37.486873516311896
256641,쌍용슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,금천구,시흥3동,시흥동,서울특별시 금천구 시흥동 984,126.901051927954,37.444669700643296
256791,만물할인마트,,소매,종합소매점,수퍼마켓,서울특별시,관악구,신원동,신림동,서울특별시 관악구 신림동 1624-1,126.92405806829399,37.480373852535294
256804,장수마트,,소매,종합소매점,수퍼마켓,서울특별시,성동구,왕십리도선동,홍익동,서울특별시 성동구 홍익동 201,127.034655228925,37.5658299042356
256835,부부마트,,소매,종합소매점,수퍼마켓,서울특별시,강남구,논현2동,논현동,서울특별시 강남구 논현동 100-21,127.037803078979,37.519965167015
256846,우리슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,노원구,공릉1동,공릉동,서울특별시 노원구 공릉동 569-26,127.072970882791,37.62250629265821
256873,김포마트,,소매,종합소매점,수퍼마켓,서울특별시,구로구,개봉1동,개봉동,서울특별시 구로구 개봉동 119-12,126.84707891319599,37.503480311694496
256985,선삼관악판매점,,소매,종합소매점,수퍼마켓,서울특별시,구로구,구로1동,구로동,서울특별시 구로구 구로동 701-76,126.877363738508,37.4863187968066
257045,장연슈퍼마켓,,소매,종합소매점,수퍼마켓,서울특별시,관악구,대학동,신림동,서울특별시 관악구 신림동 255-275,126.938075737785,37.465362996409795
257118,보령수퍼,,소매,종합소매점,수퍼마켓,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산동 239-20,126.887473102752,37.4740790914671
257198,장터쇼핑,,소매,종합소매점,수퍼마켓,서울특별시,서대문구,홍제3동,홍제동,서울특별시 서대문구 홍제동 298-7,126.943470919347,37.5910800441591
257213,청계산부부슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,서초구,양재2동,원지동,서울특별시 서초구 원지동 379,127.056392152584,37.4442459329117
257268,신안할인마트,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,묵1동,묵동,서울특별시 중랑구 묵동 382,127.079995966917,37.6141005027365
257277,중랑마트,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,면목2동,면목동,서울특별시 중랑구 면목동 141-47,127.082470434861,37.5897014938123
257373,유한슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강동구,암사1동,암사동,서울특별시 강동구 암사동 455-48,127.13551474474801,37.5538886669034
257410,진미슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,은평구,불광2동,불광동,서울특별시 은평구 불광동 310-202,126.92217100641001,37.6201799887616
257481,K.1마트,,소매,종합소매점,수퍼마켓,서울특별시,마포구,공덕동,공덕동,서울특별시 마포구 공덕동 12-15,126.960834054736,37.5492006946241
257562,영광슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,은평구,역촌동,역촌동,서울특별시 은평구 역촌동 191-2,126.909092456787,37.6027870613486
257593,SK행복마트,,소매,종합소매점,수퍼마켓,서울특별시,성동구,용답동,용답동,서울특별시 성동구 용답동 58-1,127.05361951756299,37.5646138586915
257717,디-마트,,소매,종합소매점,수퍼마켓,서울특별시,양천구,목1동,목동,서울특별시 양천구 목동 938,126.872411043922,37.523169319649895
257916,광륜사매점,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,도봉1동,도봉동,서울특별시 도봉구 도봉동 401,127.03521947786301,37.687789802054205
258422,썬마트,,소매,종합소매점,수퍼마켓,서울특별시,금천구,독산2동,독산동,서울특별시 금천구 독산동 1061,126.90039883097602,37.4630360816309
258427,연희미니슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,서대문구,연희동,연희동,서울특별시 서대문구 연희동 106-3,126.92886194751199,37.5722518802427
258675,홈플러스,수퍼익스프레스숭인점,소매,종합소매점,수퍼마켓,서울특별시,종로구,숭인1동,숭인동,서울특별시 종로구 숭인동 76,127.015983120935,37.5740464429401
258777,롯데쇼핑롯데슈퍼대치청실,,소매,종합소매점,수퍼마켓,서울특별시,강남구,대치1동,대치동,서울특별시 강남구 대치동 626,127.05914706933399,37.4931595049826
258778,롯데할인마트,,소매,종합소매점,수퍼마켓,서울특별시,양천구,신월1동,신월동,서울특별시 양천구 신월동 117-33,126.837254405623,37.5302079064884
258884,탑스빌마트,,소매,종합소매점,수퍼마켓,서울특별시,금천구,시흥2동,시흥동,서울특별시 금천구 시흥동 268-46,126.91561355902999,37.448967075496995
258913,뉴타운마트,,소매,종합소매점,수퍼마켓,서울특별시,성북구,길음1동,길음동,서울특별시 성북구 길음동 1279,127.01972128973401,37.605812204821504
259174,킹마트,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,이문2동,이문동,서울특별시 동대문구 이문동 54,127.069746597231,37.60125239119839
259273,씽씽슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,마포구,공덕동,공덕동,서울특별시 마포구 공덕동 115-148,126.958583193268,37.54748690305821
259274,사랑마트,,소매,종합소매점,수퍼마켓,서울특별시,강남구,개포2동,개포동,서울특별시 강남구 개포동 167-4,127.06115818218201,37.4824619128836
259389,관리공단매점,,소매,종합소매점,수퍼마켓,서울특별시,성북구,월곡1동,하월곡동,서울특별시 성북구 하월곡동 산2-1,127.04226862461701,37.6086103546878
259414,한아름슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,관악구,삼성동,신림동,서울특별시 관악구 신림동 808-497,126.931144363597,37.4694633653616
259487,관악농협하나로마트시흥중앙점,시흥중앙점,소매,종합소매점,수퍼마켓,서울특별시,금천구,시흥5동,시흥동,서울특별시 금천구 시흥동 935,126.90401345573,37.4484996473642
259490,엘마트,,소매,종합소매점,수퍼마켓,서울특별시,성북구,정릉4동,정릉동,서울특별시 성북구 정릉동 286-2,127.008951044561,37.6117592009761
259585,윤창슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,은평구,수색동,수색동,서울특별시 은평구 수색동 150-33,126.897694927162,37.5831377817399
259774,홈플러스E가산점,E가산점,소매,종합소매점,수퍼마켓,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산동 772,126.893659195588,37.4754797397425
259780,현대IPARK할인마트,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,묵2동,묵동,서울특별시 중랑구 묵동 385,127.07412206761101,37.610062949538495
259793,민지수퍼,,소매,종합소매점,수퍼마켓,서울특별시,금천구,독산4동,독산동,서울특별시 금천구 독산동 182-44,126.908204034971,37.4719838063674
259871,그린슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강동구,길동,길동,서울특별시 강동구 길동 355-1,127.14418294923,37.5401386338537
260011,은하슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,금천구,독산4동,독산동,서울특별시 금천구 독산동 284-22,126.89946050220199,37.4699834546492
260098,새한매점,,소매,종합소매점,수퍼마켓,서울특별시,마포구,아현동,공덕동,서울특별시 마포구 공덕동 254-8,126.95296884941901,37.545959541743606
260246,CU,북가좌월드컵점,소매,종합소매점,수퍼마켓,서울특별시,서대문구,북가좌1동,북가좌동,서울특별시 서대문구 북가좌동 372-4,126.904503549925,37.576677683979
260421,GS수퍼마켓,주양점,소매,종합소매점,수퍼마켓,서울특별시,강동구,명일2동,명일동,서울특별시 강동구 명일동 48,127.153436501274,37.552387613495
260460,롯데쇼핑롯데수퍼성내점,성내점,소매,종합소매점,수퍼마켓,서울특별시,송파구,잠실4동,신천동,서울특별시 송파구 신천동 17,127.104949604393,37.5213491111037
260643,효명슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,용산구,남영동,남영동,서울특별시 용산구 남영동 52-6,126.973631769633,37.5427260006846
260644,후레쉬마트,,소매,종합소매점,수퍼마켓,서울특별시,은평구,역촌동,역촌동,서울특별시 은평구 역촌동 2-7,126.918383762847,37.6094951613516
260812,신바람마트,,소매,종합소매점,수퍼마켓,서울특별시,은평구,진관동,진관동,서울특별시 은평구 진관동 135,126.93574992545601,37.6275385121333
